District,DBN,School Name,Grade,Group,Class,Year,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,3,,,2018,4,,,,,,,,,,,
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,4,Group 5,,2018,5,,,,,,,,,,,
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,5,Group 4,,2018,11,612,0,0,3,27.3,4,36.4,4,36.4,8,72.7
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,6,Group 3,Class 6,2018,5,,,,,,,,,,,
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,7,Group 2,Class 5,2018,11,597,2,18.2,7,63.6,1,9.1,1,9.1,2,18.2
02,02M347,THE 47 AMERICAN SIGN LANGUAGE & ENGLISH LOWER SCHO,8,Group 1,Class 4,2018,6,609,0,0,3,50,3,50,0,0,3,50
02,02M397,SPRUCE STREET SCHOOL,3,,,2018,52,616,0,0,2,3.8,22,42.3,28,53.8,50,96.2
02,02M397,SPRUCE STREET SCHOOL,4,Group 5,,2018,41,619,1,2.4,2,4.9,12,29.3,26,63.4,38,92.7
02,02M397,SPRUCE STREET SCHOOL,5,Group 4,,2018,44,621,2,4.5,5,11.4,10,22.7,27,61.4,37,84.1
02,02M397,SPRUCE STREET SCHOOL,6,Group 3,Class 6,2018,60,609,8,13.3,6,10,29,48.3,17,28.3,46,76.7
02,02M397,SPRUCE STREET SCHOOL,7,Group 2,Class 5,2018,59,612,8,13.6,6,10.2,22,37.3,23,39,45,76.3
02,02M397,SPRUCE STREET SCHOOL,8,Group 1,Class 4,2018,15,620,1,6.7,2,13.3,3,20,9,60,12,80
02,02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,6,Group 3,Class 6,2018,10,607,2,20,0,0,7,70,1,10,8,80
02,02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,7,Group 2,Class 5,2018,5,,,,,,,,,,,
02,02M407,INSTITUTE FOR COLLABORATIVE EDUCATION,8,Group 1,Class 4,2018,4,,,,,,,,,,,
02,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,6,Group 3,Class 6,2018,39,610,2,5.1,8,20.5,16,41,13,33.3,29,74.4
02,02M408,PROFESSIONAL PERFORMING ARTS HIGH SCHOOL,7,Group 2,Class 5,2018,22,615,1,4.5,1,4.5,13,59.1,7,31.8,20,90.9
02,02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,6,Group 3,Class 6,2018,93,605,18,19.4,27,29,23,24.7,25,26.9,48,51.6
02,02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,7,Group 2,Class 5,2018,96,614,9,9.4,14,14.6,31,32.3,42,43.8,73,76
02,02M413,SCHOOL OF THE FUTURE HIGH SCHOOL,8,Group 1,Class 4,2018,79,618,8,10.1,14,17.7,21,26.6,36,45.6,57,72.2
02,02M422,QUEST TO LEARN,6,Group 3,Class 6,2018,48,592,22,45.8,12,25,10,20.8,4,8.3,14,29.2
02,02M422,QUEST TO LEARN,7,Group 2,Class 5,2018,56,599,16,28.6,19,33.9,15,26.8,6,10.7,21,37.5
02,02M422,QUEST TO LEARN,8,Group 1,Class 4,2018,68,599,22,32.4,34,50,8,11.8,4,5.9,12,17.6
02,02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",4,Group 5,,2018,33,617,2,6.1,6,18.2,4,12.1,21,63.6,25,75.8
02,02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",5,Group 4,,2018,37,616,1,2.7,8,21.6,11,29.7,17,45.9,28,75.7
02,02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",6,Group 3,Class 6,2018,20,621,0,0,4,20,2,10,14,70,16,80
02,02M442,"BALLET TECH, NYC PUBLIC SCHOOL FOR DANCE",7,Group 2,Class 5,2018,22,622,0,0,4,18.2,5,22.7,13,59.1,18,81.8
02,02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,6,Group 3,Class 6,2018,115,603,23,20,33,28.7,35,30.4,24,20.9,59,51.3
02,02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,7,Group 2,Class 5,2018,115,608,17,14.8,25,21.7,46,40,27,23.5,73,63.5
02,02M896,LOWER MANHATTAN COMMUNITY MIDDLE SCHOOL,8,Group 1,Class 4,2018,108,617,6,5.6,22,20.4,37,34.3,43,39.8,80,74.1
02,02M933,CITY KNOLL MIDDLE SCHOOL,6,Group 3,Class 6,2018,61,588,30,49.2,24,39.3,3,4.9,4,6.6,7,11.5
02,02M933,CITY KNOLL MIDDLE SCHOOL,7,Group 2,Class 5,2018,76,598,28,36.8,24,31.6,16,21.1,8,10.5,24,31.6
02,02M933,CITY KNOLL MIDDLE SCHOOL,8,Group 1,Class 4,2018,68,597,26,38.2,27,39.7,7,10.3,8,11.8,15,22.1
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,3,,,2018,28,602,4,14.3,11,39.3,7,25,6,21.4,13,46.4
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,4,Group 5,,2018,32,590,12,37.5,16,50,3,9.4,1,3.1,4,12.5
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,5,Group 4,,2018,30,596,12,40,9,30,6,20,3,10,9,30
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,6,Group 3,Class 6,2018,27,597,12,44.4,5,18.5,8,29.6,2,7.4,10,37
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,7,Group 2,Class 5,2018,28,604,5,17.9,9,32.1,9,32.1,5,17.9,14,50
10,10X003,P.S. 3 RAUL JULIA MICRO SOCIETY,8,Group 1,Class 4,2018,23,595,12,52.2,10,43.5,1,4.3,0,0,1,4.3
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,3,,,2018,46,603,4,8.7,15,32.6,19,41.3,8,17.4,27,58.7
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,4,Group 5,,2018,55,604,8,14.5,14,25.5,19,34.5,14,25.5,33,60
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,5,Group 4,,2018,49,605,7,14.3,17,34.7,12,24.5,13,26.5,25,51
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,6,Group 3,Class 6,2018,54,607,7,13,16,29.6,18,33.3,13,24.1,31,57.4
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,7,Group 2,Class 5,2018,54,606,12,22.2,16,29.6,11,20.4,15,27.8,26,48.1
10,10X015,P.S. X015 INSTITUTE FOR ENVIRONMENTAL LEARNING,8,Group 1,Class 4,2018,53,609,10,18.9,13,24.5,19,35.8,11,20.8,30,56.6
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",3,,,2018,115,588,48,41.7,34,29.6,29,25.2,4,3.5,33,28.7
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",4,Group 5,,2018,103,591,47,45.6,32,31.1,12,11.7,12,11.7,24,23.3
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",5,Group 4,,2018,132,588,76,57.6,35,26.5,15,11.4,6,4.5,21,15.9
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",6,Group 3,Class 6,2018,111,593,46,41.4,30,27,27,24.3,8,7.2,35,31.5
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",7,Group 2,Class 5,2018,116,590,65,56,27,23.3,18,15.5,6,5.2,24,20.7
10,10X020,"PS/MS 20 P.O.GEORGE J. WERDANN, III",8,Group 1,Class 4,2018,96,599,42,43.8,28,29.2,17,17.7,9,9.4,26,27.1
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,3,,,2018,88,586,45,51.1,20,22.7,20,22.7,3,3.4,23,26.1
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,4,Group 5,,2018,86,592,38,44.2,27,31.4,13,15.1,8,9.3,21,24.4
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,5,Group 4,,2018,81,589,45,55.6,17,21,13,16,6,7.4,19,23.5
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,6,Group 3,Class 6,2018,53,600,12,22.6,17,32.1,13,24.5,11,20.8,24,45.3
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,7,Group 2,Class 5,2018,45,599,13,28.9,15,33.3,12,26.7,5,11.1,17,37.8
10,10X037,P.S. X037 - MULTIPLE INTELLIGENCE SCHOOL,8,Group 1,Class 4,2018,60,599,25,41.7,21,35,10,16.7,4,6.7,14,23.3
10,10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,6,Group 3,Class 6,2018,219,586,126,57.5,72,32.9,18,8.2,3,1.4,21,9.6
10,10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,7,Group 2,Class 5,2018,221,585,147,66.5,49,22.2,18,8.1,7,3.2,25,11.3
10,10X045,THOMAS C. GIORDANO MIDDLE SCHOOL 45,8,Group 1,Class 4,2018,185,587,120,64.9,59,31.9,6,3.2,0,0,6,3.2
10,10X080,J.H.S. 080 THE MOSHOLU PARKWAY,6,Group 3,Class 6,2018,218,586,121,55.5,60,27.5,23,10.6,14,6.4,37,17
10,10X080,J.H.S. 080 THE MOSHOLU PARKWAY,7,Group 2,Class 5,2018,218,587,117,53.7,70,32.1,21,9.6,10,4.6,31,14.2
10,10X080,J.H.S. 080 THE MOSHOLU PARKWAY,8,Group 1,Class 4,2018,48,614,0,0,17,35.4,22,45.8,9,18.8,31,64.6
10,10X095,P.S. 095 SHEILA MENCHER,3,,,2018,133,591,50,37.6,35,26.3,36,27.1,12,9,48,36.1
10,10X095,P.S. 095 SHEILA MENCHER,4,Group 5,,2018,144,592,57,39.6,49,34,22,15.3,16,11.1,38,26.4
10,10X095,P.S. 095 SHEILA MENCHER,5,Group 4,,2018,146,588,87,59.6,28,19.2,22,15.1,9,6.2,31,21.2
10,10X095,P.S. 095 SHEILA MENCHER,6,Group 3,Class 6,2018,150,593,61,40.7,47,31.3,27,18,15,10,42,28
10,10X095,P.S. 095 SHEILA MENCHER,7,Group 2,Class 5,2018,144,596,51,35.4,55,38.2,31,21.5,7,4.9,38,26.4
10,10X095,P.S. 095 SHEILA MENCHER,8,Group 1,Class 4,2018,97,594,45,46.4,44,45.4,7,7.2,1,1,8,8.2
10,10X118,J.H.S. 118 WILLIAM W. NILES,6,Group 3,Class 6,2018,358,595,131,36.6,103,28.8,69,19.3,55,15.4,124,34.6
10,10X118,J.H.S. 118 WILLIAM W. NILES,7,Group 2,Class 5,2018,347,598,142,40.9,60,17.3,80,23.1,65,18.7,145,41.8
10,10X118,J.H.S. 118 WILLIAM W. NILES,8,Group 1,Class 4,2018,385,598,159,41.3,112,29.1,57,14.8,57,14.8,114,29.6
10,10X141,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / H,6,Group 3,Class 6,2018,253,599,65,25.7,85,33.6,68,26.9,35,13.8,103,40.7
10,10X141,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / H,7,Group 2,Class 5,2018,215,601,65,30.2,49,22.8,55,25.6,46,21.4,101,47
10,10X141,RIVERDALE / KINGSBRIDGE ACADEMY (MIDDLE SCHOOL / H,8,Group 1,Class 4,2018,150,601,53,35.3,43,28.7,36,24,18,12,54,36
10,10X206,I.S. 206 ANN MERSEREAU,6,Group 3,Class 6,2018,66,590,35,53,16,24.2,12,18.2,3,4.5,15,22.7
10,10X206,I.S. 206 ANN MERSEREAU,7,Group 2,Class 5,2018,52,586,32,61.5,13,25,7,13.5,0,0,7,13.5
10,10X206,I.S. 206 ANN MERSEREAU,8,Group 1,Class 4,2018,61,585,42,68.9,14,23,5,8.2,0,0,5,8.2
10,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,6,Group 3,Class 6,2018,62,590,31,50,19,30.6,8,12.9,4,6.5,12,19.4
10,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,7,Group 2,Class 5,2018,61,591,23,37.7,24,39.3,11,18,3,4.9,14,23
10,10X225,THEATRE ARTS PRODUCTION COMPANY SCHOOL,8,Group 1,Class 4,2018,43,597,16,37.2,18,41.9,6,14,3,7,9,20.9
10,10X228,JONAS BRONCK ACADEMY,6,Group 3,Class 6,2018,89,600,24,27,22,24.7,31,34.8,12,13.5,43,48.3
10,10X228,JONAS BRONCK ACADEMY,7,Group 2,Class 5,2018,87,603,21,24.1,29,33.3,27,31,10,11.5,37,42.5
10,10X228,JONAS BRONCK ACADEMY,8,Group 1,Class 4,2018,88,611,5,5.7,27,30.7,41,46.6,15,17,56,63.6
10,10X243,WEST BRONX ACADEMY FOR THE FUTURE,6,Group 3,Class 6,2018,85,589,38,44.7,36,42.4,10,11.8,1,1.2,11,12.9
10,10X243,WEST BRONX ACADEMY FOR THE FUTURE,7,Group 2,Class 5,2018,87,588,49,56.3,25,28.7,11,12.6,2,2.3,13,14.9
10,10X243,WEST BRONX ACADEMY FOR THE FUTURE,8,Group 1,Class 4,2018,31,573,29,93.5,2,6.5,0,0,0,0,0,0
10,10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,6,Group 3,Class 6,2018,187,594,74,39.6,57,30.5,36,19.3,20,10.7,56,29.9
10,10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,7,Group 2,Class 5,2018,276,594,136,49.3,67,24.3,36,13,37,13.4,73,26.4
10,10X244,THE NEW SCHOOL FOR LEADERSHIP AND JOURNALISM,8,Group 1,Class 4,2018,196,592,97,49.5,88,44.9,10,5.1,1,0.5,11,5.6
10,10X254,I.S. 254,6,Group 3,Class 6,2018,143,585,87,60.8,38,26.6,17,11.9,1,0.7,18,12.6
10,10X254,I.S. 254,7,Group 2,Class 5,2018,149,591,75,50.3,44,29.5,24,16.1,6,4,30,20.1
10,10X254,I.S. 254,8,Group 1,Class 4,2018,121,597,59,48.8,27,22.3,22,18.2,13,10.7,35,28.9
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",3,,,2018,115,588,55,47.8,31,27,20,17.4,9,7.8,29,25.2
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",4,Group 5,,2018,113,588,56,49.6,29,25.7,17,15,11,9.7,28,24.8
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",5,Group 4,,2018,128,595,51,39.8,43,33.6,22,17.2,12,9.4,34,26.6
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",6,Group 3,Class 6,2018,123,594,53,43.1,38,30.9,20,16.3,12,9.8,32,26
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",7,Group 2,Class 5,2018,123,590,63,51.2,38,30.9,14,11.4,8,6.5,22,17.9
10,10X279,"P.S. 279 CAPTAIN MANUEL RIVERA, JR.",8,Group 1,Class 4,2018,138,600,53,38.4,39,28.3,31,22.5,15,10.9,46,33.3
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,3,,,2018,86,594,25,29.1,29,33.7,23,26.7,9,10.5,32,37.2
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,4,Group 5,,2018,86,597,26,30.2,24,27.9,22,25.6,14,16.3,36,41.9
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,5,Group 4,,2018,96,599,24,25,38,39.6,26,27.1,8,8.3,34,35.4
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,6,Group 3,Class 6,2018,98,594,34,34.7,35,35.7,21,21.4,8,8.2,29,29.6
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,7,Group 2,Class 5,2018,123,596,44,35.8,48,39,27,22,4,3.3,31,25.2
10,10X280,P.S./M.S. 280 MOSHOLU PARKWAY,8,Group 1,Class 4,2018,91,606,27,29.7,22,24.2,17,18.7,25,27.5,42,46.2
10,10X308,BRONX DANCE ACADEMY SCHOOL,6,Group 3,Class 6,2018,89,588,47,52.8,33,37.1,7,7.9,2,2.2,9,10.1
10,10X308,BRONX DANCE ACADEMY SCHOOL,7,Group 2,Class 5,2018,84,592,37,44,33,39.3,14,16.7,0,0,14,16.7
10,10X308,BRONX DANCE ACADEMY SCHOOL,8,Group 1,Class 4,2018,71,609,14,19.7,25,35.2,18,25.4,14,19.7,32,45.1
10,10X315,P.S. 315 LAB SCHOOL,3,,,2018,22,591,8,36.4,6,27.3,8,36.4,0,0,8,36.4
10,10X315,P.S. 315 LAB SCHOOL,4,Group 5,,2018,29,587,16,55.2,10,34.5,2,6.9,1,3.4,3,10.3
10,10X315,P.S. 315 LAB SCHOOL,5,Group 4,,2018,26,588,15,57.7,7,26.9,3,11.5,1,3.8,4,15.4
10,10X315,P.S. 315 LAB SCHOOL,6,Group 3,Class 6,2018,27,594,11,40.7,6,22.2,8,29.6,2,7.4,10,37
10,10X315,P.S. 315 LAB SCHOOL,7,Group 2,Class 5,2018,35,591,17,48.6,9,25.7,6,17.1,3,8.6,9,25.7
10,10X315,P.S. 315 LAB SCHOOL,8,Group 1,Class 4,2018,30,604,9,30,6,20,11,36.7,4,13.3,15,50
10,10X331,THE BRONX SCHOOL OF YOUNG LEADERS,6,Group 3,Class 6,2018,129,593,55,42.6,39,30.2,24,18.6,11,8.5,35,27.1
10,10X331,THE BRONX SCHOOL OF YOUNG LEADERS,7,Group 2,Class 5,2018,126,593,55,43.7,36,28.6,26,20.6,9,7.1,35,27.8
10,10X331,THE BRONX SCHOOL OF YOUNG LEADERS,8,Group 1,Class 4,2018,107,595,48,44.9,32,29.9,20,18.7,7,6.5,27,25.2
10,10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,6,Group 3,Class 6,2018,43,578,35,81.4,5,11.6,3,7,0,0,3,7
10,10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,7,Group 2,Class 5,2018,42,593,18,42.9,20,47.6,4,9.5,0,0,4,9.5
10,10X342,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,8,Group 1,Class 4,2018,55,594,28,50.9,18,32.7,9,16.4,0,0,9,16.4
10,10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,6,Group 3,Class 6,2018,173,584,109,63,48,27.7,13,7.5,3,1.7,16,9.2
10,10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,7,Group 2,Class 5,2018,183,588,108,59,54,29.5,18,9.8,3,1.6,21,11.5
10,10X363,ACADEMY FOR PERSONAL LEADERSHIP AND EXCELLENCE,8,Group 1,Class 4,2018,165,593,89,53.9,60,36.4,12,7.3,4,2.4,16,9.7
10,10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),6,Group 3,Class 6,2018,153,589,74,48.4,41,26.8,26,17,12,7.8,38,24.8
10,10X368,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),7,Group 2,Class 5,2018,166,591,87,52.4,32,19.3,36,21.7,11,6.6,47,28.3
10,10X390,M.S. 390,6,Group 3,Class 6,2018,180,589,101,56.1,44,24.4,24,13.3,11,6.1,35,19.4
10,10X390,M.S. 390,7,Group 2,Class 5,2018,174,586,108,62.1,45,25.9,18,10.3,3,1.7,21,12.1
10,10X390,M.S. 390,8,Group 1,Class 4,2018,151,603,47,31.1,46,30.5,33,21.9,25,16.6,58,38.4
10,10X391,THE ANGELO PATRI MIDDLE SCHOOL,6,Group 3,Class 6,2018,170,580,133,78.2,25,14.7,10,5.9,2,1.2,12,7.1
10,10X391,THE ANGELO PATRI MIDDLE SCHOOL,7,Group 2,Class 5,2018,153,582,108,70.6,29,19,15,9.8,1,0.7,16,10.5
10,10X391,THE ANGELO PATRI MIDDLE SCHOOL,8,Group 1,Class 4,2018,176,587,114,64.8,51,29,9,5.1,2,1.1,11,6.3
10,10X447,CRESTON ACADEMY,6,Group 3,Class 6,2018,133,589,68,51.1,40,30.1,18,13.5,7,5.3,25,18.8
10,10X447,CRESTON ACADEMY,7,Group 2,Class 5,2018,162,598,51,31.5,60,37,33,20.4,18,11.1,51,31.5
10,10X447,CRESTON ACADEMY,8,Group 1,Class 4,2018,153,600,53,34.6,57,37.3,26,17,17,11.1,43,28.1
20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,3,,,2018,102,602,24,23.5,16,15.7,27,26.5,35,34.3,62,60.8
20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,4,Group 5,,2018,102,601,24,23.5,25,24.5,25,24.5,28,27.5,53,52
20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,6,Group 3,Class 6,2018,135,606,31,23,31,23,25,18.5,48,35.6,73,54.1
20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,7,Group 2,Class 5,2018,125,605,27,21.6,34,27.2,37,29.6,27,21.6,64,51.2
20,20K030,P.S./I.S. 30 MARY WHITE OVINGTON,8,Group 1,Class 4,2018,117,611,21,17.9,34,29.1,24,20.5,38,32.5,62,53
20,20K062,J.H.S. 062 DITMAS,6,Group 3,Class 6,2018,323,597,107,33.1,88,27.2,91,28.2,37,11.5,128,39.6
20,20K062,J.H.S. 062 DITMAS,7,Group 2,Class 5,2018,370,599,125,33.8,111,30,89,24.1,45,12.2,134,36.2
20,20K062,J.H.S. 062 DITMAS,8,Group 1,Class 4,2018,335,605,93,27.8,102,30.4,85,25.4,55,16.4,140,41.8
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,3,,,2018,117,613,8,6.8,15,12.8,40,34.2,54,46.2,94,80.3
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,4,Group 5,,2018,107,614,13,12.1,18,16.8,23,21.5,53,49.5,76,71
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,5,Group 4,,2018,142,611,28,19.7,26,18.3,30,21.1,58,40.8,88,62
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,6,Group 3,Class 6,2018,159,606,23,14.5,46,28.9,46,28.9,44,27.7,90,56.6
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,7,Group 2,Class 5,2018,155,605,25,16.1,48,31,51,32.9,31,20,82,52.9
20,20K104,P.S./I.S. 104 THE FORT HAMILTON SCHOOL,8,Group 1,Class 4,2018,165,607,32,19.4,59,35.8,43,26.1,31,18.8,74,44.8
20,20K163,P.S. 163 BATH BEACH,3,,,2018,55,597,12,21.8,13,23.6,25,45.5,5,9.1,30,54.5
20,20K163,P.S. 163 BATH BEACH,4,Group 5,,2018,58,606,12,20.7,12,20.7,12,20.7,22,37.9,34,58.6
20,20K163,P.S. 163 BATH BEACH,5,Group 4,,2018,67,600,20,29.9,21,31.3,14,20.9,12,17.9,26,38.8
20,20K163,P.S. 163 BATH BEACH,6,Group 3,Class 6,2018,71,607,15,21.1,12,16.9,21,29.6,23,32.4,44,62
20,20K163,P.S. 163 BATH BEACH,7,Group 2,Class 5,2018,89,608,8,9,32,36,30,33.7,19,21.3,49,55.1
20,20K163,P.S. 163 BATH BEACH,8,Group 1,Class 4,2018,88,613,14,15.9,21,23.9,20,22.7,33,37.5,53,60.2
20,20K180,THE SEEALL ACADEMY,3,,,2018,106,601,23,21.7,23,21.7,36,34,24,22.6,60,56.6
20,20K180,THE SEEALL ACADEMY,4,Group 5,,2018,92,602,20,21.7,29,31.5,20,21.7,23,25,43,46.7
20,20K180,THE SEEALL ACADEMY,5,Group 4,,2018,79,606,16,20.3,18,22.8,22,27.8,23,29.1,45,57
20,20K180,THE SEEALL ACADEMY,6,Group 3,Class 6,2018,157,611,28,17.8,30,19.1,31,19.7,68,43.3,99,63.1
20,20K180,THE SEEALL ACADEMY,7,Group 2,Class 5,2018,152,612,24,15.8,27,17.8,30,19.7,71,46.7,101,66.4
20,20K180,THE SEEALL ACADEMY,8,Group 1,Class 4,2018,138,616,11,8,37,26.8,38,27.5,52,37.7,90,65.2
20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,6,Group 3,Class 6,2018,315,639,7,2.2,1,0.3,9,2.9,298,94.6,307,97.5
20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,7,Group 2,Class 5,2018,251,634,7,2.8,4,1.6,3,1.2,237,94.4,240,95.6
20,20K187,THE CHRISTA MCAULIFFE SCHOOL\I.S. 187,8,Group 1,Class 4,2018,124,631,10,8.1,1,0.8,8,6.5,105,84.7,113,91.1
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,3,,,2018,78,599,23,29.5,16,20.5,19,24.4,20,25.6,39,50
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,4,Group 5,,2018,55,605,8,14.5,17,30.9,13,23.6,17,30.9,30,54.5
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,5,Group 4,,2018,59,597,25,42.4,13,22,9,15.3,12,20.3,21,35.6
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,6,Group 3,Class 6,2018,57,606,9,15.8,13,22.8,19,33.3,16,28.1,35,61.4
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,7,Group 2,Class 5,2018,62,601,18,29,17,27.4,13,21,14,22.6,27,43.5
20,20K192,P.S. 192 - THE MAGNET SCHOOL FOR MATH AND SCIENCE,8,Group 1,Class 4,2018,62,603,16,25.8,24,38.7,18,29,4,6.5,22,35.5
20,20K201,J.H.S. 201 THE DYKER HEIGHTS,6,Group 3,Class 6,2018,542,614,51,9.4,99,18.3,134,24.7,258,47.6,392,72.3
20,20K201,J.H.S. 201 THE DYKER HEIGHTS,7,Group 2,Class 5,2018,503,616,41,8.2,95,18.9,113,22.5,254,50.5,367,73
20,20K201,J.H.S. 201 THE DYKER HEIGHTS,8,Group 1,Class 4,2018,499,618,55,11,95,19,129,25.9,220,44.1,349,69.9
20,20K220,J.H.S. 220 JOHN J. PERSHING,6,Group 3,Class 6,2018,476,602,131,27.5,110,23.1,121,25.4,114,23.9,235,49.4
20,20K220,J.H.S. 220 JOHN J. PERSHING,7,Group 2,Class 5,2018,446,609,89,20,100,22.4,99,22.2,158,35.4,257,57.6
20,20K220,J.H.S. 220 JOHN J. PERSHING,8,Group 1,Class 4,2018,478,615,83,17.4,108,22.6,91,19,196,41,287,60
20,20K223,J.H.S. 223 THE MONTAUK,6,Group 3,Class 6,2018,261,606,44,16.9,62,23.8,80,30.7,75,28.7,155,59.4
20,20K223,J.H.S. 223 THE MONTAUK,7,Group 2,Class 5,2018,317,607,48,15.1,91,28.7,98,30.9,80,25.2,178,56.2
20,20K223,J.H.S. 223 THE MONTAUK,8,Group 1,Class 4,2018,298,615,39,13.1,71,23.8,67,22.5,121,40.6,188,63.1
20,20K227,J.H.S. 227 EDWARD B. SHALLOW,6,Group 3,Class 6,2018,559,597,190,34,149,26.7,142,25.4,78,14,220,39.4
20,20K227,J.H.S. 227 EDWARD B. SHALLOW,7,Group 2,Class 5,2018,503,601,141,28,141,28,124,24.7,97,19.3,221,43.9
20,20K227,J.H.S. 227 EDWARD B. SHALLOW,8,Group 1,Class 4,2018,453,608,98,21.6,138,30.5,83,18.3,134,29.6,217,47.9
20,20K229,P.S. 229 DYKER,3,,,2018,125,613,13,10.4,16,12.8,34,27.2,62,49.6,96,76.8
20,20K229,P.S. 229 DYKER,4,Group 5,,2018,153,620,7,4.6,18,11.8,31,20.3,97,63.4,128,83.7
